|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
97|ракета|ракетами|ракетами|NOUN|123|11|11|SPEC|4|1.0
98|кс-122|кс-122|КС-122|DSNU|124|11|12|DSNU|1|1.0
99|масса|масса|масса|NOUN|125|11|13||1|1.0
100|один|одной|одной|ADJF|126|11|14||2|1.0
101|составляю|составляла|составляла|VERB|127|11|15||2|1.0
102|1700к|1700 килограммов|1700 килограммов|NUSR|129|11|17|NUSR|1|1.0
103|200п|200 приходилось|200 приходилось|NUSR|132|12|3|NUSR|1|1.0
104|ядерный|ядерную|ядерную|ADJF|134|12|5||2|1.0
105|боевой|боевую|боевую|ADJF|135|12|6||2|1.0
106|часть|часть|часть|NOUN|136|12|7||1|1.0
107|мощность|мощностью|мощностью|NOUN|137|12|8||2|1.0
108|200к|200 килотонн|200 килотонн|NUSR|138|12|9|NUSR|1|1.0
109|дальность|дальность|Дальность|NOUN|139|13|1||2|1.0
110|полет|полета|полета|NOUN|140|13|2||1|1.0
111|2600к|2600 км|2600 км|NUSR|141|13|3|NUSR|1|1.0
112|крейсерский|крейсерская|Крейсерская|ADJF|142|14|1||1|1.0
113|скорость|скорость|скорость|NOUN|143|14|2||2|1.0
114|0,75м|0,75 м|0,75 М|NUSR|144|14|3|NUSR|1|1.0
115|комплекс|комплекс|Комплекс|NOUN|145|15|1|SPEC|2|1.0
116|выпущенный|выпущенный|выпущенный|PRTF|146|15|2||1|1.0
117|ограниченный|ограниченном|ограниченном|ADJF|148|15|4||1|1.0
118|количество|количестве|количестве|NOUN|149|15|5||1|1.0
119|снят|снят|снят|ADJS|151|15|7||1|1.0
120|вооружение|вооружения|вооружения|NOUN|153|15|9||2|1.0
121|конец|конце|конце|NOUN|155|15|11||1|1.0
122|80х|80-х|80-х|NUSR|156|15|12|NUSR|1|1.0
123|год|годов|годов|NOUN|157|15|13||2|1.0
124|полученный|полученный|полученный|PRTF|159|15|15||1|1.0
125|опыт|опыт|опыт|NOUN|160|15|16||1|1.0
126|учтен|учтен|учтен|PRTS|163|15|19||1|1.0
127|создание|создании|создании|NOUN|165|15|21||1|1.0
128|ответный|ответных|ответных|ADJF|166|15|22||1|1.0
129|мера|мер|мер|NOUN|167|15|23||1|1.0
130|американский|американский|американский|ADJF|169|15|25||2|1.0
131|вызов|вызов|вызов|NOUN|170|15|26||1|1.0
132|xxi|xxi|XXI|ROMN|173|15|29|ROMN|1|1.0
133|век|веке|веке|NOUN|174|15|30||1|1.0
134|дмитрий|дмитрий|Дмитрий|NOUN|175|16|1||1|1.0
135|лемешко|лемешко|Лемешко|TITL|176|16|2|TITL|1|1.0
