|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
115|20т|20 тыс|20 тыс|NUSR|169|10|12|NUSR|1|1.0
116|единица|единиц|единиц|NOUN|170|10|13||1|1.0
117|вооружение|вооружения|вооружения|NOUN|171|10|14||1|1.0
118|военный|военной|военной|ADJF|173|10|16||3|1.0
119|техника|техники|техники|NOUN|174|10|17|SPEC|1|1.0
120|число|числе|числе|NOUN|177|11|3||2|1.0
121|250т|250 танков|250 танков|NUSR|178|11|4|NUSR|1|1.0
122|450б|450 бмп|450 БМП|NUSR|179|11|5|NUSR|1|1.0
123|бронетранспортер|бронетранспортеров|бронетранспортеров|NOUN|181|11|7|SPEC|1|1.0
124|200с|200 стволов|200 стволов|NUSR|182|11|8|NUSR|1|1.0
125|артиллерия|артиллерии|артиллерии|NOUN|183|11|9||1|1.0
126|600л|600 летательных|600 летательных|NUSR|187|12|4|NUSR|1|1.0
127|аппарат|аппаратов|аппаратов|NOUN|188|12|5|SPEC|2|1.0
128|полтора|полутора|полутора|NUMR|190|12|7||1|1.0
129|десяток|десятков|десятков|NOUN|191|12|8||1|1.0
130|корабль|кораблей|кораблей|NOUN|192|12|9|SPEC|1|1.0
131|судно|судов|судов|NOUN|194|12|11|SPEC|1|1.0
132|обеспечение|обеспечения|обеспечения|NOUN|195|12|12||1|1.0
133|вторник|вторник|вторник|NOUN|199|14|2||1|1.0
134|мр|минобороны россии|Минобороны России|NAME|200|14|3|NAME|2|1.0
135|обнародовал|обнародовало|обнародовало|VERB|201|14|4||1|1.0
136|кадр|кадры|кадры|NOUN|202|14|5||1|1.0
137|первое|первого|первого|NOUN|203|14|6||1|1.0
138|испытательный|испытательного|испытательного|ADJF|204|14|7||1|1.0
139|полет|полета|полета|NOUN|205|14|8||1|1.0
140|опытный|опытного|опытного|ADJF|206|14|9||1|1.0
141|тяжелый|тяжелого|тяжелого|ADJF|207|14|10||1|1.0
142|беспилотник|беспилотника|беспилотника|NOUN|208|14|11|SPEC|2|1.0
143|ау|альтиус-у|Альтиус-У|CLIV|209|14|12|CLIV|1|1.0
144|дн|другое название|другое название|ABVR|210|14|13|ABVR|1|1.0
145|альтаир|альтаир|Альтаир|ABVR|211|14|14|ABVR|1|1.0
146|находился|находился|находился|VERB|213|15|2||1|1.0
147|воздух|воздухе|воздухе|NOUN|215|15|4||2|1.0
148|32м|32 минуты|32 минуты|NUSR|216|15|5|NUSR|1|1.0
149|забрался|забрался|забрался|VERB|217|15|6||1|1.0
150|высота|высоту|высоту|NOUN|219|15|8||1|1.0
151|800м|800 метров|800 метров|NUSR|220|15|9|NUSR|1|1.0
152|работаю|работал|работал|VERB|222|15|11||1|1.0
153|автоматический|автоматическом|автоматическом|ADJF|225|15|14||1|1.0
154|режим|режиме|режиме|NOUN|226|15|15||1|1.0
155|военный|военном|военном|NOUN|228|16|2||3|1.0
156|ведомство|ведомстве|ведомстве|NOUN|229|16|3||1|1.0
157|сообщил|сообщили|сообщили|VERB|230|16|4||2|1.0
158|новый|новый|новый|ADJF|232|16|6||1|1.0
159|дрон|дрон|дрон|NOUN|233|16|7|SPEC|1|1.0
160|способен|способен|способен|ADJS|234|16|8||1|1.0
161|выполнять|выполнять|выполнять|INFN|235|16|9||1|1.0
162|весь|весь|весь|NOUN|236|16|10||1|1.0
163|спектр|спектр|спектр|NOUN|237|16|11||1|1.0
164|разведывательный|разведывательных|разведывательных|ADJF|238|16|12||1|1.0
165|задача|задач|задач|NOUN|239|16|13||1|1.0
166|собирать|собирать|собирать|INFN|240|16|14||1|1.0
167|информация|информацию|информацию|NOUN|241|16|15||1|1.0
168|помощь|помощью|помощью|NOUN|243|16|17||1|1.0
169|оптический|оптических|оптических|ADJF|244|16|18||1|1.0
170|радиотехнический|радиотехнических|радиотехнических|ADJF|245|16|19||1|1.0
171|радиолокационный|радиолокационных|радиолокационных|ADJF|247|16|21||1|1.0
172|средство|средств|средств|NOUN|248|16|22||1|1.0
173|находиться|находиться|находиться|INFN|250|16|24||1|1.0
174|воздух|воздухе|воздухе|NOUN|252|16|26||2|1.0
175|сутки|суток|суток|NOUN|254|16|28||1|1.0
176|беспилотник|беспилотник|Беспилотник|NOUN|255|17|1|SPEC|2|1.0
177|вешу|весит|весит|VERB|256|17|2||1|1.0
178|6т|6 тонн|6 тонн|NUSR|258|17|4|NUSR|1|1.0
179|управляться|управляться|управляться|INFN|261|18|3||1|1.0
180|спутник|спутник|спутник|NOUN|263|18|5||1|1.0
181|аппарат|аппарат|аппарат|NOUN|265|18|7|SPEC|2|1.0
182|имею|имеет|имеет|VERB|266|18|8||1|1.0
183|неограниченный|неограниченный|неограниченный|ADJF|268|18|10||1|1.0
184|радиус|радиус|радиус|NOUN|269|18|11||1|1.0
185|применение|применения|применения|NOUN|270|18|12||1|1.0
186|юрий|юрий|Юрий|NOUN|271|19|1||1|1.0
187|гаврилов|гаврилов|Гаврилов|NOUN|272|19|2|TITL|1|1.0
