|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
62|обратить|обратить|обратить|INFN|84|7|13||1|1.0
63|внимание|внимание|внимание|NOUN|85|7|14||1|1.0
64|ск|северная корея|Северная Корея|NAME|87|7|16|NAME|1|1.0
65|решил|решила|решила|VERB|88|7|17||1|1.0
66|ограничить|ограничить|ограничить|INFN|89|7|18||1|1.0
67|эксплуатационный|эксплуатационные|эксплуатационные|ADJF|90|7|19||1|1.0
68|вод|воды|воды|NOUN|91|7|20||2|1.0
69|построенный|построенной|построенной|PRTF|93|7|22||3|1.0
70|подводной|подводной|подводной|ADJF|94|7|23||1|1.0
71|лодка|лодки|лодки|NOUN|95|7|24|SPEC|4|1.0
72|японский|японским|Японским|ADJF|96|7|25|TITL|1|1.0
73|море|морем|морем|NOUN|97|7|26||2|1.0
74|оружие|оружие|оружие|NOUN|100|8|3||1|1.0
75|загружён|загружено|загружено|PRTS|103|8|6||1|1.0
76|новый|новую|новую|ADJF|105|8|8||1|1.0
77|подводный|подводную|подводную|ADJF|106|8|9||3|1.0
78|лодка|лодку|лодку|NOUN|107|8|10|SPEC|4|1.0
79|сша|сша|США|NOUN|108|8|11|SPEC|3|1.0
80|смог|смогут|смогут|VERB|110|8|13||1|1.0
81|вздохнуть|вздохнуть|вздохнуть|INFN|111|8|14||1|1.0
82|облегчение|облегчением|облегчением|NOUN|113|8|16||1|1.0
83|оперативный|оперативные|оперативные|ADJF|116|8|19||1|1.0
84|вод|воды|воды|NOUN|117|8|20||2|1.0
85|определён|определены|определены|PRTS|119|8|22||1|1.0
86|восточный|восточное|Восточное|ADJF|121|8|24|TITL|1|1.0
87|море|море|море|NOUN|122|8|25||2|1.0
88|ями|японское море иф|Японское море ИФ|ABVR|123|8|26|ABVR|1|1.0
89|говорюсь|говорится|говорится|VERB|124|8|27||1|1.0
90|статья|статье|статье|NOUN|126|8|29||2|1.0
91|мнение|мнению|мнению|NOUN|128|9|2||2|1.0
92|издание|издания|издания|NOUN|129|9|3||1|1.0
93|свидетельствую|свидетельствует|свидетельствует|VERB|131|9|5||1|1.0
94|приверженность|приверженности|приверженности|NOUN|133|9|7||1|1.0
95|кндр|кндр|КНДР|NOUN|134|9|8|UPPR|1|1.0
96|продолжение|продолжению|продолжению|NOUN|135|9|9||1|1.0
97|переговоры|переговоров|переговоров|NOUN|136|9|10||1|1.0
98|сша|сша|США|NOUN|138|9|12|SPEC|3|1.0
99|денуклеаризации|денуклеаризации|денуклеаризации|UNKN|140|9|14|UNKN|1|1.0
100|цтак|цтак|ЦТАК|UPPR|142|10|2|UPPR|1|1.0
101|сообщаю|сообщало|сообщало|VERB|143|10|3||2|1.0
102|северокорейский|северокорейский|северокорейский|ADJF|145|10|5||2|1.0
103|лидер|лидер|лидер|NOUN|146|10|6||1|1.0
104|кчы|ким чен ын|Ким Чен Ын|NAME|147|10|7|NAME|1|1.0
105|осмотрел|осмотрел|осмотрел|VERB|148|10|8||1|1.0
106|построенный|построенную|построенную|PRTF|150|10|10||3|1.0
107|подводный|подводную|подводную|ADJF|151|10|11||3|1.0
108|лодка|лодку|лодку|NOUN|152|10|12|SPEC|4|1.0
