|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
423|hellfire|hellfire|Hellfire|TITL|648|46|17|TITL|1|1.0
424|запас|запасы|запасы|NOUN|650|46|19||1|1.0
425|арсенал|арсеналов|арсеналов|NOUN|652|46|21||1|1.0
426|страна|страны|страны|NOUN|653|46|22||6|1.0
427|дозаказывать|дозаказывать|Дозаказывать|UNKN|654|47|1|UNKN|1|1.0
428|ракета|ракеты|ракеты|NOUN|655|47|2|SPEC|3|1.0
429|пришёлся|пришлось|пришлось|VERB|656|47|3||1|1.0
430|тысяча|тысячами|тысячами|NOUN|658|47|5||1|1.0
431|цена|цена|цена|NOUN|661|47|8||2|1.0
432|превысил|превысила|превысила|VERB|663|47|10||1|1.0
433|стоимость|стоимость|стоимость|NOUN|664|47|11||1|1.0
434|сам|самих|самих|ADJF|665|47|12||3|1.0
435|самолетов-платформ|самолетов-платформ|самолетов-платформ|UNKN|666|47|13|UNKN|1|1.0
436|украина|украина|Украина|NOUN|667|48|1|SPEC|8|1.0
437|рассуждаю|рассуждает|рассуждает|VERB|668|48|2||1|1.0
438|возможность|возможности|возможности|NOUN|670|48|4||2|1.0
439|адаптация|адаптации|адаптации|NOUN|671|48|5||1|1.0
440|иностранный|иностранных|иностранных|ADJF|673|48|7||2|1.0
441|самолет|самолетов|самолетов|NOUN|674|48|8|SPEC|14|1.0
442|советский|советского|советского|ADJF|675|48|9||3|1.0
443|свой|своего|своего|ADJF|677|48|11||2|1.0
444|вооружение|вооружения|вооружения|NOUN|678|48|12||3|1.0
445|смысл|смысла|смысла|NOUN|680|49|2||1|1.0
446|покупать|покупать|покупать|INFN|681|49|3||1|1.0
447|st|super tucano|Super Tucano|NAME|682|49|4|NAME|8|1.0
448|блок|блоками|блоками|NOUN|684|49|6||1|1.0
449|неуправляемый|неуправляемых|неуправляемых|ADJF|685|49|7||1|1.0
450|ракета|ракет|ракет|NOUN|686|49|8|SPEC|3|1.0
451|с-5|с-5|С-5|DSNU|687|49|9|DSNU|1|1.0
452|легкий|легкими|легкими|ADJF|690|49|12||3|1.0
453|фугасный|фугасными|фугасными|ADJF|691|49|13||1|1.0
454|авиабомба|авиабомбами|авиабомбами|NOUN|692|49|14|SPEC|3|1.0
455|нет|нет|нет|PRED|693|49|15||1|1.0
456|оружие|оружие|оружие|NOUN|695|50|2||3|1.0
457|применять|применять|применять|INFN|697|50|4||2|1.0
458|старый|старых|старых|ADJF|700|50|7||1|1.0
459|учебный|учебных|учебных|ADJF|701|50|8||1|1.0
460|л-39|л-39|Л-39|DSNU|702|50|9|DSNU|1|1.0
461|ветеран|ветеранами|ветеранами|NOUN|705|51|3||1|1.0
462|tucano|tucano|Tucano|TITL|707|51|5|TITL|1|1.0
463|один|одно|одно|ADJF|710|51|8||3|1.0
464|серьезный|серьезное|серьезное|ADJF|711|51|9||1|1.0
465|преимущество|преимущество|преимущество|NOUN|712|51|10||1|1.0
466|совершенный|совершенная|совершенная|ADJF|715|51|13||1|1.0
467|обзорно-прицельная|обзорно-прицельная|обзорно-прицельная|UNKN|716|51|14|UNKN|1|1.0
468|станция|станция|станция|NOUN|717|51|15|SPEC|1|1.0
469|позволяющий|позволяющая|позволяющая|PRTF|718|51|16||1|1.0
470|ночное|ночное|ночное|NOUN|720|51|18||1|1.0
471|применение|применение|применение|NOUN|721|51|19||6|1.0
472|соответствующий|соответствующей|соответствующей|ADJF|723|51|21||1|1.0
473|подготовка|подготовке|подготовке|NOUN|724|51|22||1|1.0
474|экипаж|экипажа|экипажа|NOUN|725|51|23||2|1.0
475|стремительный|стремительного|стремительного|ADJF|727|52|2||1|1.0
476|распространение|распространения|распространения|NOUN|728|52|3||1|1.0
477|доступный|доступных|доступных|ADJF|729|52|4||1|1.0
478|китайский|китайских|китайских|ADJF|730|52|5||1|1.0
479|турецкий|турецких|турецких|ADJF|732|52|7||2|1.0
480|ударный|ударных|ударных|ADJF|733|52|8||4|1.0
481|беспилотник|беспилотников|беспилотников|NOUN|734|52|9|SPEC|3|1.0
482|легкое|легкие|легкие|NOUN|735|52|10||3|1.0
483|штурмовик|штурмовики|штурмовики|NOUN|736|52|11|SPEC|5|1.0
484|кажусь|казались|казались|VERB|737|52|12||1|1.0
485|перспективный|перспективной|перспективной|ADJF|738|52|13||1|1.0
486|техника|техникой|техникой|NOUN|739|52|14|SPEC|1|1.0
487|не|не|не|PRCL|744|53|5||19|1.0
488|достаточен|достаточно|Достаточно|ADJS|746|54|1||1|1.0
489|взглянуть|взглянуть|взглянуть|INFN|747|54|2||1|1.0
490|внутренний|внутренний|внутренний|ADJF|749|54|4||1|1.0
491|конфликт|конфликт|конфликт|NOUN|750|54|5||1|1.0
492|ливия|ливии|Ливии|NOUN|752|54|7|SPEC|1|1.0
493|оба|обе|обе|NUMR|754|54|9||1|1.0
494|сторона|стороны|стороны|NOUN|755|54|10||1|1.0
495|применяю|применяют|применяют|VERB|757|54|12||1|1.0
496|полноценный|полноценные|полноценные|ADJF|758|54|13||1|1.0
497|ударный|ударные|ударные|ADJF|759|54|14||4|1.0
498|дрон|дроны|дроны|NOUN|760|54|15|SPEC|1|1.0
499|причина|причинам|причинам|NOUN|764|55|4||1|1.0
500|несколько|нескольких|нескольких|NUMR|766|55|6||3|1.0
501|лет|лет|лет|NOUN|767|55|7||2|1.0
502|испытание|испытаний|испытаний|NOUN|768|55|8||1|1.0
503|сша|сша|США|NOUN|769|55|9|SPEC|6|1.0
504|отказался|отказались|отказались|VERB|770|55|10||1|1.0
505|закупка|закупок|закупок|NOUN|772|55|12||3|1.0
506|пилотируемый|пилотируемых|пилотируемых|PRTF|773|55|13||2|1.0
507|эрзац-штурмовиков|эрзац-штурмовиков|эрзац-штурмовиков|UNKN|774|55|14|UNKN|2|1.0
508|очевидный|очевидные|Очевидные|ADJF|775|56|1||1|1.0
509|экономический|экономические|экономические|ADJF|776|56|2||1|1.0
510|выгода|выгоды|выгоды|NOUN|777|56|3||1|1.0
511|применение|применения|применения|NOUN|779|56|5||6|1.0
512|не|не|не|PRCL|780|56|6||19|1.0
513|перевешиваю|перевешивают|перевешивают|VERB|781|56|7||1|1.0
514|риск|рисков|рисков|NOUN|782|56|8||2|1.0
515|главный|главной|Главной|ADJF|783|57|1||1|1.0
516|проблема|проблемой|проблемой|NOUN|784|57|2||2|1.0
517|st|super tucano|Super Tucano|NAME|785|57|3|NAME|8|1.0
518|сам|само|само|ADJF|787|57|5||3|1.0
519|наличие|наличие|наличие|NOUN|789|57|7||1|1.0
520|экипаж|экипаж|экипаж|NOUN|791|58|2||2|1.0
521|штурмовик|штурмовика|штурмовика|NOUN|792|58|3|SPEC|5|1.0
522|вхожу|входит|входит|VERB|793|58|4||1|1.0
523|два|два|два|NUMR|795|58|6||2|1.0
524|человек|человека|человека|NOUN|796|58|7||1|1.0
525|вылет|вылетах|вылетах|NOUN|800|58|11||2|1.0
526|подвергаться|подвергаться|подвергаться|INFN|802|58|13||1|1.0
527|большой|большой|большой|ADJF|803|58|14||1|1.0
528|опасность|опасности|опасности|NOUN|804|58|15||1|1.0
529|заставил|заставит|заставит|VERB|806|58|17||1|1.0
530|использовать|использовать|использовать|INFN|807|58|18||1|1.0
531|избегая|избегая|избегая|GRND|811|58|22||1|1.0
532|любой|любых|любых|ADJF|812|58|23||1|1.0
533|риск|рисков|рисков|NOUN|813|58|24||2|1.0
534|украинский|украинский|украинский|ADJF|815|59|2||3|1.0
535|интерес|интерес|интерес|NOUN|816|59|3||1|1.0
536|st|super tucano|Super Tucano|NAME|818|59|5|NAME|8|1.0
537|несколько|несколько|несколько|NUMR|819|59|6||3|1.0
538|запоздал|запоздал|запоздал|VERB|820|59|7||1|1.0
539|смотреться|смотреться|смотреться|INFN|825|60|5||1|1.0
540|парад|парадах|парадах|NOUN|827|60|7||1|1.0
541|турецкий|турецкие|турецкие|ADJF|829|60|9||2|1.0
542|ударный|ударные|ударные|ADJF|830|60|10||4|1.0
543|беспилотник|беспилотники|беспилотники|NOUN|831|60|11|SPEC|3|1.0
544|закупка|закупка|закупка|NOUN|834|60|14||3|1.0
545|состоялся|состоится|состоится|VERB|836|60|16||1|1.0
546|стал|станет|станет|VERB|838|60|18||1|1.0
547|ошибка|ошибкой|ошибкой|NOUN|839|60|19||2|1.0
548|неэффективный|неэффективной|неэффективной|ADJF|841|61|2||1|1.0
549|трата|трате|трате|NOUN|842|61|3||1|1.0
550|ресурс|ресурсов|ресурсов|NOUN|843|61|4||1|1.0
551|противник|противники|противники|NOUN|844|61|5||3|1.0
552|порадовался|порадуются|порадуются|VERB|846|61|7||1|1.0
553|антон|антон|Антон|NOUN|847|62|1||1|1.0
554|лавров|лавров|Лавров|NOUN|848|62|2|TITL|1|1.0
555|военный|военный|военный|NOUN|849|62|3||2|1.0
556|эксперт|эксперт|эксперт|NOUN|850|62|4||2|1.0
557|мнение|мнение|Мнение|NOUN|851|63|1||1|1.0
558|автор|автора|автора|NOUN|852|63|2||1|1.0
559|не|не|не|PRCL|854|63|4||19|1.0
560|совпадать|совпадать|совпадать|INFN|855|63|5||1|1.0
561|позиция|позицией|позицией|NOUN|857|63|7||1|1.0
562|редакция|редакции|редакции|NOUN|858|63|8||1|1.0
