|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent|count_key_text
700|рсзо|рсзо|РСЗО|ABVR|1268|87|6|SPEC|2|1.0|2
703|бч|бч|БЧ|ABVR|1271|87|9|SPEC|1|1.0|1
705|офз|офз|ОФЗ|UPPR|1275|87|13|UPPR|3|1.0|3
706|152мм|152мм|152мм|NUSR|1276|87|14|NUSR|1|1.0|1
708|дз|дз|ДЗ|ABVR|1280|89|1|SPEC|11|2.0|11
710|155 кг|155 кг|155 кг|NUSR|1282|89|3|NUSR|1|1.0|1
711|квадрат|квадрат|квадрат|NOUN|1284|89|5||6|2.0|6
712|контакт-1|контакт-1|Контакт-1|DSNU|1286|89|7|DSNU|1|1.0|1
713|700 кг|700 кг|700 кг|NUSR|1289|89|10|NUSR|1|1.0|1
714|квадрат|квадрат|квадрат|NOUN|1291|89|12||6|2.0|6
715|фальшборт|фальшборт|фальшборт|NOUN|1293|89|14||6|2.0|6
718|50мм|50мм|50мм|NUSR|1296|89|17|NUSR|2|1.0|2
721|дз|дз|ДЗ|ABVR|1300|89|21|SPEC|11|2.0|11
722|контакт|контакт|Контакт|NOUN|1301|89|22|TITL|4|1.0|4
723|1 один|1 один|1 один|NUSR|1302|89|23|NUSR|1|1.0|1
725|один|один|один|ADJF|1306|89|27||4|1.0|4
726|фальшборт|фальшборт|фальшборт|NOUN|1308|89|29||6|2.0|6
727|фальшборт|фальшборт|Фальшборт|NOUN|1309|90|1||6|1.0|6
729|15%|15%|15%|NUSR|1312|90|4|NUSR|4|1.0|4
730|масса|массе|массе|NOUN|1314|90|6||11|1.0|11
732|квадрат|квадрат|квадрат|NOUN|1319|91|2||6|1.0|6
733|антиптурина-650кг|антиптурина-650кг|антиптурина-650кг|DSNL|1320|91|3|DSNL|1|1.0|1
734|50+900|50+900|50+900|NUSR|1325|92|5|NUSR|3|1.0|3
735|40|40|40|NUMB|1329|92|9|NUMB|1|1.0|1
736|угол|углом|углом|NOUN|1331|92|11||4|1.0|4
737|80|80|80|NUMB|1332|92|12|NUMB|1|1.0|1
738|контакт|контакт|Контакт|NOUN|1334|92|14|TITL|4|1.0|4
741|450 каждый|450 каждый|450 каждый|NUSR|1339|92|19|NUSR|1|1.0|1
742|реликт|реликт|Реликт|NOUN|1341|93|1||9|2.0|9
746|корпус|корпуса|корпуса|NOUN|1346|93|6||19|1.0|19
747|контакт|контакт|Контакт|NOUN|1347|93|7|TITL|4|1.0|4
754|2 плоскости|2 плоскости|2 плоскости|NUSR|1359|93|19|NUSR|1|1.0|1
755|реликт|реликт|Реликт|NOUN|1360|93|20||9|2.0|9
756|реликт|реликт|Реликт|NOUN|1362|94|2|TITL|9|1.0|9
758|2 раза|2 раза|2 раза|NUSR|1365|94|5|NUSR|1|1.0|1
761|по 90%|по 90%|по 90%|NUSR|1369|94|9|NUSR|1|1.0|1
763|кс|кс|КС|ABVR|1372|94|12|SPEC|1|1.0|1
770|реликт|реликт|Реликт|NOUN|1388|95|1||9|1.0|9
775|габарит|габариты|габариты|NOUN|1404|96|9||4|1.0|4
780|15%|15%|15%|NUSR|1416|97|9|NUSR|4|1.0|4
781|2,1 тонна|2,1 тонна|2,1 тонна|NUSR|1419|97|12|NUSR|1|1.0|1
784|40 мм|40 мм|40 мм|NUSR|1423|98|3|NUSR|2|1.0|2
785|масса|массой|массой|NOUN|1424|98|4||11|1.0|11
786|11,9т|11,9т|11,9т|NUSR|1425|98|5|NUSR|1|1.0|1
788|21,821т|21,821т|21,821т|NUSR|1427|99|2|NUSR|1|1.0|1
789|броня|брони|брони|NOUN|1428|99|3|SPEC|28|1.0|28
792|от 50+900|от 50+900|от 50+900|NUSR|1431|100|3|NUSR|1|1.0|1
793|влд|влд|ВЛД|UPPR|1432|100|4|UPPR|4|1.0|4
794|борт|борта|борта|NOUN|1434|100|6||10|1.0|10
796|дз|дз|ДЗ|ABVR|1437|100|9|SPEC|11|1.0|11
797|нлд|нлд|НЛД|UPPR|1439|100|11|UPPR|4|1.0|4
800|лист|лист|лист|NOUN|1443|100|15||4|1.0|4
802|броня|брони|брони|NOUN|1445|100|17|SPEC|28|1.0|28
803|153 кг|153 кг|153 кг|NUSR|1447|100|19|NUSR|1|1.0|1
804|347|347|347|NUMB|1451|100|23|NUMB|1|1.0|1
806|контакт1|контакт1|Контакт1|TITL|1454|100|26|TITL|1|1.0|1
807|снк|сжав нижний корпус|сжав нижний корпус|ABVR|1455|100|27|ABVR|1|1.0|1
808|эз|это запросто|это запросто|ABVR|1456|100|28|ABVR|1|1.0|1
811|квадрат|квадратов|квадратов|NOUN|1459|101|3||6|1.0|6
812|{6,02*2+4,14}*0,65т|{6,02*2+4,14}*0,65т|{6,02*2+4,14}*0,65т|NUSR|1460|101|4|NUSR|1|1.0|1
814|дз|дз|ДЗ|ABVR|1462|101|6|SPEC|11|1.0|11
815|{3,7*2+1}*0,154т|{3,7*2+1}*0,154т|{3,7*2+1}*0,154т|NUSR|1463|101|7|NUSR|1|1.0|1
816|10,5т+1,29т|10,5т+1,29т|10,5т+1,29т|NUSR|1466|101|10|NUSR|1|1.0|1
818|21,821-10,5-1,29=10,031|21,821-10,5-1,29=10,031|21,821-10,5-1,29=10,031|MATH|1468|102|2|MATH|1|1.0|1
819|весь|вся|вся|ADJF|1470|102|4||10|1.0|10
821|25 тонника|25 тонника|25 тонника|NUSR|1472|102|6|NUSR|1|1.0|1
822|15 трупов|15 трупов|15 трупов|NUSR|1474|102|8|NUSR|2|1.0|2
823|11|11|11|NUMB|1478|102|12|NUMB|1|1.0|1
825|гроб|гроб|гроб|NOUN|1482|103|4||4|1.0|4
826|40+50мм|40+50мм|40+50мм|NUSR|1484|103|6|NUSR|1|1.0|1
828|броня|брони|брони|NOUN|1486|103|8|SPEC|28|1.0|28
831|дз|дз|ДЗ|ABVR|1490|103|12|SPEC|11|1.0|11
833|50+900|50+900|50+900|NUSR|1493|103|15|NUSR|3|2.0|3
834|защита|защиту|защиту|NOUN|1494|103|16||5|1.0|5
836|50+900|50+900|50+900|NUSR|1498|103|20|NUSR|3|2.0|3
837|тоу2|тоу2|ТОУ2|ABVR|1500|103|22|ABVR|2|1.0|2
838|10+т|10+т|10+т|NUSR|1503|104|3|NUSR|1|1.0|1
839|броня|брони|брони|NOUN|1504|104|4|SPEC|28|1.0|28
840|пушка|пушки|пушки|NOUN|1507|105|3|SPEC|7|1.0|7
843|перископ|перископах|перископах|NOUN|1512|105|8|SPEC|1|1.0|1
844|крыша|крышу|крышу|NOUN|1514|105|10||11|1.0|11
847|бмд|бмд|БМД|ABVR|1525|106|7|SPEC|2|1.0|2
853|2 плотнее|2 плотнее|2 плотнее|NUSR|1534|106|16|NUSR|1|1.0|1
856|подтверждение|подтверждение|Подтверждение|NOUN|1541|106|23|TITL|3|1.0|3
857|мто|мто|МТО|ABVR|1545|107|4|SPEC|9|1.0|9
858|3,7 куба|3,7 куба|3,7 куба|NUSR|1547|107|6|NUSR|2|1.0|2
860|куб|кубов|кубов|NOUN|1552|107|11|SPEC|3|1.0|3
861|ск|семь карл|семь Карл|ABVR|1553|107|12|ABVR|1|1.0|1
863|масса|массу|массу|NOUN|1556|108|3||11|2.0|11
865|бумеранг|бумеранг|Бумеранг|NOUN|1559|108|6|TITL|3|1.0|3
866|5 тонн|5 тонн|5 тонн|NUSR|1560|108|7|NUSR|2|1.0|2
867|шина|шину|шину|NOUN|1562|108|9||16|1.0|16
868|34 тонны|34 тонны|34 тонны|NUSR|1563|108|10|NUSR|1|1.0|1
869|масса|массы|массы|NOUN|1564|108|11||11|2.0|11
870|ум4|у меня 40|у меня 40|ABVR|1565|108|12|ABVR|1|1.0|1
871|дз|дз|ДЗ|ABVR|1566|109|1|SPEC|11|2.0|11
872|нет|нет|нет|PRED|1568|109|3||4|2.0|4
875|защита|защиту|защиту|NOUN|1574|109|9||5|1.0|5
876|рпг|рпг|РПГ|ABVR|1576|109|11|SPEC|2|1.0|2
879|нет|нет|нет|PRED|1579|109|14||4|2.0|4
883|дз|дз|ДЗ|ABVR|1583|109|18|SPEC|11|2.0|11
886|2 дз|2 дз|2 ДЗ|NUSR|1587|110|3|NUSR|1|1.0|1
893|бмп-3|бмп-3|БМП-3|DSNU|1599|110|15|DSNU|3|1.0|3
894|бмд|бмд|БМД|ABVR|1602|110|18|SPEC|2|1.0|2
907|кб|кб|КБ|ABVR|1620|112|13|SPEC|1|1.0|1
909|габту|габту|ГАБТУ|ABVR|1624|112|17|SPEC|1|1.0|1
911|яс|я сходил|я сходил|ABVR|1628|112|21|ABVR|1|1.0|1
914|корпус|корпус|корпус|NOUN|1633|112|26||19|1.0|19
924|квч|каменты в чат|каменты в чат|ABVR|1652|114|2|ABVR|1|1.0|1
925|бумеранг|бумеранг|Бумеранг|NOUN|1653|114|3|TITL|3|1.0|3
926|34т|34т|34т|NUSR|1655|114|5|NUSR|1|1.0|1
927|картонка|картонка|картонка|ABVR|1656|115|1|ABVR|1|1.0|1
928|сабж|сабжа|сабжа|NOUN|1658|115|3||4|1.0|4
929|блог|блога|блога|NOUN|1660|115|5||6|1.0|6
930|броня|бронёй|бронёй|NOUN|1662|115|7|SPEC|28|2.0|28
931|40+50+башня|40+50+башня|40+50+башня|NUSR|1663|115|8|NUSR|1|1.0|1
932|вечный|вечной|вечной|ADJF|1665|115|10||4|1.0|4
933|ходовой|ходовой|ходовой|ADJF|1666|115|11||16|1.0|16
937|весь|всем|всем|ADJF|1672|115|17||10|1.0|10
939|каждый|каждому|каждому|ADJF|1675|115|20||4|1.0|4
941|крыша|крышу|крышу|NOUN|1679|115|24||11|1.0|11
942|тоу2|тоу2|ТОУ2|ABVR|1682|115|27|ABVR|2|1.0|2
943|100+%|100+%|100+%|NUSR|1683|115|28|NUSR|1|1.0|1
944|броня|брони|брони|NOUN|1684|115|29|SPEC|28|2.0|28
949|бумеранг|бумеранг|Бумеранг|NOUN|1690|116|4|TITL|3|1.0|3
955|блог|блоге|блоге|NOUN|1708|117|18||6|1.0|6
962|2 тонны|2 тонны|2 тонны|NUSR|1721|117|31|NUSR|2|1.0|2
963|ходовой|ходовой|ходовой|ADJF|1723|117|33||16|1.0|16
966|влд|влд|ВЛД|UPPR|1727|117|37|UPPR|4|1.0|4
968|40 а 100 под 60 градусов|40 а 100 под 60 градусов|40 а 100 под 60 градусов|NUSR|1729|117|39|NUSR|1|1.0|1
969|200|200|200|NUMB|1731|117|41|NUMB|1|1.0|1
971|50 фальшборта|50 фальшборта|50 фальшборта|NUSR|1736|117|46|NUSR|1|1.0|1
972|тк1|тоже как 100|тоже как 100|ABVR|1737|117|47|ABVR|1|1.0|1
976|реликт|реликт|Реликт|NOUN|1743|117|53|TITL|9|1.0|9
977|нии|нии|НИИ|ABVR|1745|117|55|SPEC|2|1.0|2
979|60 градусов|60 градусов|60 градусов|NUSR|1748|117|58|NUSR|2|1.0|2
980|3*200мм|3*200мм|3*200мм|NUSR|1750|117|60|NUSR|1|1.0|1
981|бпс|бпс|БПС|ABVR|1752|117|62|SPEC|3|1.0|3
982|дз+50+дз+воздух+дз+100|дз+50+дз+воздух+дз+100|ДЗ+50+ДЗ+воздух+ДЗ+100|TITL|1755|117|65|TITL|1|1.0|1
983|300+600|300+600|300+600|NUSR|1757|117|67|NUSR|1|1.0|1
984|весь|всю|всю|ADJF|1759|117|69||10|1.0|10
985|высота|высоту|высоту|NOUN|1760|117|70||5|1.0|5
988|карл|карл|Карл|ABVR|1763|117|73|ABVR|1|1.0|1
989|бтр|бтр|БТР|ABVR|1764|117|74|SPEC|4|1.0|4
992|лоб|лоб|лоб|NOUN|1767|117|77||4|1.0|4
993|корпус|корпуса|корпуса|NOUN|1768|117|78||19|1.0|19
994|бслвс|бумеранг смущёно летит в сторону|Бумеранг смущёно летит в сторону|ABVR|1769|117|79|ABVR|1|1.0|1
995|пушка|пушки|пушки|NOUN|1771|117|81|SPEC|7|2.0|7
996|23мм|23мм|23мм|NUSR|1772|117|82|NUSR|3|1.0|3
999|танк|танку|танку|NOUN|1775|117|85|SPEC|20|1.0|20
1001|пушка|пушку|пушку|NOUN|1777|117|87|SPEC|7|2.0|7
1013|мл-20|мл-20|МЛ-20|DSNU|1793|119|5|DSNU|1|1.0|1
1014|152 мм|152 мм|152 мм|NUSR|1794|119|6|NUSR|1|1.0|1
1020|кв-2|кв-2|КВ-2|DSNU|1805|120|3|DSNU|1|1.0|1
1021|ису-152|ису-152|ИСУ-152|DSNU|1807|120|5|DSNU|2|1.0|2
1022|17 км|17 км|17 км|NUSR|1809|121|2|NUSR|1|1.0|1
1023|тогда|тогда|тогда|ABVR|1810|121|3|ABVR|1|1.0|1
1024|и 44 кг|и 44 кг|и 44 кг|NUSR|1811|121|4|NUSR|1|1.0|1
1025|снаряд|снаряда|снаряда|NOUN|1812|121|5|SPEC|2|2.0|2
1026|2 массы|2 массы|2 массы|NUSR|1813|121|6|NUSR|1|1.0|1
1027|офз|офз|ОФЗ|UPPR|1814|121|7|UPPR|3|1.0|3
1028|калибр|калибра|калибра|NOUN|1815|121|8|SPEC|2|1.0|2
1029|125 от|125 от|125 от|NUSR|1816|121|9|NUSR|1|1.0|1
1030|обт|обт|ОБТ|UPPR|1817|121|10|UPPR|1|1.0|1
1032|снаряд|снаряд|снаряд|NOUN|1821|121|14|SPEC|2|2.0|2
1034|ходовой|ходовую|ходовую|ADJF|1825|121|18||16|1.0|16
1035|часть|часть|часть|NOUN|1826|121|19||6|1.0|6
1036|танк|танка|танка|NOUN|1828|121|21|SPEC|20|2.0|20
1037|кпз|кроме предлагаемого здесь|кроме предлагаемого здесь|ABVR|1829|121|22|ABVR|1|1.0|1
1039|ствол|ствол|ствол|NOUN|1831|121|24|SPEC|2|2.0|2
1040|пушка|пушки|пушки|NOUN|1832|121|25|SPEC|7|1.0|7
1041|плбт|привет лобовой броне танка|привет лобовой броне танка|ABVR|1833|121|26|ABVR|1|1.0|1
1043|крыша|крышу|крышу|NOUN|1835|121|28||11|3.0|11
1049|крыша|крышу|крышу|NOUN|1843|121|36||11|3.0|11
1050|мто|мто|МТО|ABVR|1845|121|38|SPEC|9|1.0|9
1053|защита|защите|защите|NOUN|1850|121|43||5|1.0|5
1056|танк|танку|танку|NOUN|1856|121|49|SPEC|20|2.0|20
1059|ствол|ствол|ствол|NOUN|1861|121|54|SPEC|2|2.0|2
1060|крыша|крышу|крышу|NOUN|1863|121|56||11|3.0|11
1061|гусеница|гусеница|гусеница|NOUN|1866|121|59|SPEC|5|1.0|5
1066|орудие|орудие|орудие|NOUN|1874|122|3|SPEC|1|1.0|1
1067|7 тонн|7 тонн|7 тонн|NUSR|1875|122|4|NUSR|1|1.0|1
1068|мл-15|мл-15|МЛ-15|DSNU|1876|122|5|DSNU|1|1.0|1
1074|один|одну|одну|ADJF|1887|122|16||4|1.0|4
1075|машина|машину|машину|NOUN|1888|122|17|SPEC|6|1.0|6
1082|20 км|20 км|20 км|NUSR|1901|123|5|NUSR|1|1.0|1
1087|порох|порохах|порохах|NOUN|1907|123|11|SPEC|1|1.0|1
1094|рсзо|рсзо|РСЗО|ABVR|1927|124|5|SPEC|2|1.0|2
1095|по|птур-ов|ПТУР-ов|TITL|1929|124|7|TITL|1|1.0|1
1098|с 10-15 км|с 10-15 км|с 10-15 км|NUSR|1932|124|10|NUSR|1|1.0|1
1099|передовой/от|передовой/от|передовой/от|ABVR|1934|124|12|ABVR|1|1.0|1
1107|пво|пво|ПВО|ABVR|1952|124|30|SPEC|1|1.0|1
1112|ису-152|ису-152|ИСУ-152|DSNU|1963|125|6|DSNU|2|1.0|2
1115|нет|нет|нет|PRED|1967|125|10||4|1.0|4
1117|корпус|корпуса|корпуса|NOUN|1970|126|3||19|1.0|19
1118|7 метров|7 метров|7 метров|NUSR|1974|126|7|NUSR|1|1.0|1
1121|аппарат|аппарат|Аппарат|NOUN|1979|127|1|SPEC|2|1.0|2
1122|25т|25т|25т|NUSR|1981|127|3|NUSR|4|1.0|4
1125|15 чел|15 чел|15 чел|NUSR|1986|127|8|NUSR|1|1.0|1
1126|7,1 метра|7,1 метра|7,1 метра|NUSR|1988|127|10|NUSR|1|1.0|1
1127|броня|броне|броне|NOUN|1990|127|12|SPEC|28|1.0|28
1128|по 40мм|по 40мм|по 40мм|NUSR|1991|127|13|NUSR|2|1.0|2
1129|борт|борт|борт|NOUN|1993|127|15||10|1.0|10
1130|3 т|3 т|3 т|NUSR|1995|128|2|NUSR|1|1.0|1
1131|броня|броню|броню|NOUN|1997|128|4|SPEC|28|2.0|28
1137|броня|броню|броню|NOUN|2008|128|15|SPEC|28|2.0|28
1139|т-64|т-64|Т-64|DSNU|2011|129|1|DSNU|1|1.0|1
1140|36т|36т|36т|NUSR|2013|129|3|NUSR|1|1.0|1
1145|боте|без опвт то есть|без ОПВТ то есть|ABVR|2026|130|8|ABVR|1|1.0|1
1154|1,8 при|1,8 при|1,8 при|NUSR|2038|132|5|NUSR|1|1.0|1
1155|высота|высоте|высоте|NOUN|2039|132|6||5|1.0|5
1159|опвт|опвт|ОПВТ|ABVR|2044|132|11|SPEC|1|1.0|1
1162|2*1.2*1,2*9|2*1.2*1,2*9|2*1.2*1,2*9|NUSR|2047|133|2|NUSR|1|1.0|1
1163|пф|поверх фальшбортов|поверх фальшбортов|ABVR|2048|133|3|ABVR|1|1.0|1
1164|26 кубов|26 кубов|26 кубов|NUSR|2050|133|5|NUSR|1|1.0|1
1166|21|21|21|NUMB|2053|133|8|NUMB|1|1.0|1
1167|50|50|50|NUMB|2057|133|12|NUMB|2|1.0|2
1168|вл|вышло легче|вышло легче|ABVR|2058|133|13|ABVR|1|1.0|1
1178|куб|кубов|кубов|NOUN|2078|133|33|SPEC|3|1.0|3
1186|15 минут|15 минут|15 минут|NUSR|2094|134|4|NUSR|1|1.0|1
1191|танк|танк|танк|NOUN|2101|135|3|SPEC|20|1.0|20
1195|т-15|т-15|Т-15|DSNU|2107|136|3|DSNU|2|1.0|2
1199|цена|цена|цена|NOUN|2112|136|8||6|1.0|6
1201|броня|брони|Брони|NOUN|2114|138|1|SPEC|28|2.0|28
1203|11 тонн|11 тонн|11 тонн|NUSR|2116|138|3|NUSR|3|1.0|3
1204|18 квадратов|18 квадратов|18 квадратов|NUSR|2120|138|7|NUSR|1|1.0|1
1205|лоб|лоб|лоб|NOUN|2121|138|8||4|1.0|4
1206|борт|борта|борта|NOUN|2123|138|10||10|1.0|10
1208|часть|части|части|NOUN|2125|138|12||6|1.0|6
1209|корпус|корпуса|корпуса|NOUN|2126|138|13||19|2.0|19
1210|корпус|корпус|корпус|NOUN|2129|138|16||19|2.0|19
1214|броня|брони|брони|NOUN|2136|138|23|SPEC|28|2.0|28
1215|нижний|нижний|нижний|ADJF|2137|138|24||6|1.0|6
1217|7 кубов|7 кубов|7 кубов|NUSR|2139|138|26|NUSR|1|1.0|1
1218|ходовой|ходовая|ходовая|ADJF|2140|138|27||16|1.0|16
1219|11т|11т|11т|NUSR|2141|138|28|NUSR|1|1.0|1
1220|9|9|9|NUMB|2143|138|30|NUMB|1|1.0|1
1221|1|1|1|NUMB|2144|139|1|NUMB|1|1.0|1
1222|мто|мто|МТО|ABVR|2145|139|2|SPEC|9|3.0|9
1228|мто|мто|МТО|ABVR|2157|139|14|SPEC|9|3.0|9
1232|корпус|корпуса|корпуса|NOUN|2164|139|21||19|1.0|19
1234|полный|полного|полного|ADJF|2167|139|24||9|1.0|9
1236|весь|всех|всех|ADJF|2169|139|26||10|1.0|10
1237|прибор|приборов|приборов|NOUN|2170|139|27|SPEC|1|1.0|1
1239|мто|мто|МТО|ABVR|2172|139|29|SPEC|9|3.0|9
1240|т-14|т-14|Т-14|DSNU|2174|139|31|DSNU|3|1.0|3
1245|борт|борта|борта|NOUN|2183|139|40||10|1.0|10
1248|дз|дз|ДЗ|ABVR|2190|139|47|SPEC|11|2.0|11
1249|колесо|колёсами|колёсами|NOUN|2192|139|49||9|1.0|9
1250|крыша|крыша|крыша|NOUN|2193|139|50||11|1.0|11
1252|дз|дз|ДЗ|ABVR|2196|139|53|SPEC|11|2.0|11
1257|50мм|50мм|50мм|NUSR|2202|139|59|NUSR|2|1.0|2
1259|фальшборт|фальшборта|фальшборта|NOUN|2204|139|61||6|1.0|6
1260|2|2|2|NUMB|2205|140|1|NUMB|3|1.0|3
1264|бмп-3|бмп-3|БМП-3|DSNU|2211|140|7|DSNU|3|1.0|3
1265|крыша|крыша|крыша|NOUN|2212|140|8||11|1.0|11
1268|3|3|3|NUMB|2216|141|1|NUMB|2|1.0|2
1269|посадка|посадка|Посадка|NOUN|2217|141|2|TITL|2|1.0|2
1271|машина|машину|машину|NOUN|2220|141|5|SPEC|6|1.0|6
1272|мто|мто|МТО|ABVR|2221|141|6|SPEC|9|1.0|9
1273|3,7 куба|3,7 куба|3,7 куба|NUSR|2223|141|8|NUSR|2|1.0|2
1276|нижний|нижний|нижний|ADJF|2232|141|17||6|2.0|6
1277|корпус|корпус|корпус|NOUN|2233|141|18||19|2.0|19
1279|корпус|корпуса|корпуса|NOUN|2238|141|23||19|2.0|19
1284|нижний|нижний|нижний|ADJF|2251|141|36||6|2.0|6
1285|отсек|отсек|отсек|NOUN|2252|141|37||4|1.0|4
1288|машина|машины|машины|NOUN|2256|142|4|SPEC|6|1.0|6
1292|машина|машине|машине|NOUN|2266|143|10|SPEC|6|1.0|6
1293|25т|25т|25т|NUSR|2268|143|12|NUSR|4|1.0|4
1304|лист|лист|лист|NOUN|2291|146|9||4|1.0|4
1306|фальшборт|фальшбортом|фальшбортом|NOUN|2293|146|11||6|1.0|6
1311|офз|офз|ОФЗ|UPPR|2301|146|19|UPPR|3|1.0|3
1312|весь|всех|всех|ADJF|2302|146|20||10|1.0|10
1313|калибр|калибров|калибров|NOUN|2303|146|21|SPEC|2|1.0|2
1316|контакт|контакта|контакта|NOUN|2307|146|25||4|1.0|4
1317|корпус|корпусом|корпусом|NOUN|2309|146|27||19|1.0|19
1324|т-14|т-14|Т-14|DSNU|2322|147|13|DSNU|3|1.0|3
1329|ширин|ширине|ширине|NOUN|2332|147|23||7|1.0|7
1332|15|15|15|NUMB|2341|148|4|NUMB|1|1.0|1
1335|нижний|нижний|нижний|ADJF|2356|148|19||6|1.0|6
1336|корпус|корпус|корпус|NOUN|2357|148|20||19|1.0|19
1337|высота|высотой|высотой|NOUN|2358|148|21||5|3.0|5
1338|полметра|полметра|полметра|NOUN|2359|148|22||4|1.0|4
1340|механизм|механизмы|механизмы|NOUN|2364|148|27|SPEC|1|1.0|1
1344|высота|высоте|высоте|NOUN|2371|148|34||5|3.0|5
1347|копчиками/коленками|копчиками/коленками|копчиками/коленками|ABVR|2376|148|39|ABVR|1|1.0|1
1348|ч/з|ч/з|ч/з|ABVR|2377|148|40|ABVR|1|1.0|1
1350|ширин|ширине|ширине|NOUN|2380|148|43|WIQM|7|1.0|7
1354|танк|танке|танке|NOUN|2389|148|52|SPEC|20|1.0|20
1358|высота|высоте|высоте|NOUN|2395|148|58||5|3.0|5
1365|корпус|корпуса|корпуса|NOUN|2407|149|6||19|1.0|19
1366|броня|брони|брони|NOUN|2410|149|9|SPEC|28|1.0|28
1367|10 т|10 т|10 т|NUSR|2413|149|12|NUSR|1|1.0|1
1368|мто|мто|МТО|ABVR|2417|149|16|SPEC|9|1.0|9
1370|влд|влд|ВЛД|UPPR|2421|149|20|UPPR|4|1.0|4
1372|нлд|нлд|НЛД|UPPR|2425|149|24|UPPR|4|1.0|4
1374|дз|дз|ДЗ|ABVR|2431|150|3|SPEC|11|1.0|11
1375|40 тоннах|40 тоннах|40 тоннах|NUSR|2440|150|12|NUSR|1|1.0|1
1376|ходовой|ходовая|ходовая|ADJF|2441|150|13||16|2.0|16
1380|вечный|вечная|вечная|ADJF|2448|150|20||4|1.0|4
1381|ходовой|ходовая|ходовая|ADJF|2449|150|21||16|2.0|16
1384|7 осей|7 осей|7 осей|NUSR|2454|150|26|NUSR|1|1.0|1
1385|диаметр|диаметром|диаметром|NOUN|2455|150|27||4|1.0|4
1386|0,9 колеса|0,9 колеса|0,9 колеса|NUSR|2456|150|28|NUSR|1|1.0|1
1387|машина|машина|машина|NOUN|2459|150|31|SPEC|6|1.0|6
1399|каждый|каждому|каждому|ADJF|2476|151|16||4|1.0|4
1405|стоя/лёжа|стоя/лёжа|стоя/лёжа|ABVR|2484|151|24|ABVR|1|1.0|1
1406|4|4|4|NUMB|2485|152|1|NUMB|1|1.0|1
1409|11 тонн|11 тонн|11 тонн|NUSR|2490|152|6|NUSR|3|1.0|3
1414|реликт|реликт|Реликт|NOUN|2497|152|13|TITL|9|3.0|9
1416|реликт|реликт|Реликт|NOUN|2499|152|15|TITL|9|3.0|9
1417|50 мм|50 мм|50 мм|NUSR|2500|152|16|NUSR|1|1.0|1
1419|броня|брони|брони|NOUN|2502|152|18|SPEC|28|1.0|28
1420|реликт|реликт|Реликт|NOUN|2503|152|19|TITL|9|3.0|9
1421|бтр|бтр|БТР|ABVR|2506|153|3|SPEC|4|1.0|4
1424|пушка|пушками|пушками|NOUN|2512|153|9|SPEC|7|1.0|7
1425|23 мм|23 мм|23 мм|NUSR|2513|153|10|NUSR|1|1.0|1
1430|120 градусов|120 градусов|120 градусов|NUSR|2521|154|5|NUSR|1|1.0|1
1435|бпс|бпс|БПС|ABVR|2530|154|14|SPEC|3|1.0|3
1436|абрамс|абрамс|Абрамс|TITL|2531|154|15|TITL|1|1.0|1
1438|лоб|лоб|лоб|NOUN|2535|154|19||4|1.0|4
1439|борт|борт|борт|NOUN|2537|154|21||10|1.0|10
1440|корпус|корпуса|корпуса|NOUN|2538|154|22||19|1.0|19
1441|60 градусов|60 градусов|60 градусов|NUSR|2540|155|2|NUSR|2|1.0|2
1442|борт|борт|борт|NOUN|2542|155|4||10|1.0|10
1444|броня|брони|брони|NOUN|2545|155|7|SPEC|28|1.0|28
1445|нии|нии|НИИ|ABVR|2547|155|9|SPEC|2|1.0|2
1448|200 мм|200 мм|200 мм|NUSR|2550|155|12|NUSR|1|1.0|1
1449|реликт|реликта|Реликта|NOUN|2552|155|14|TITL|9|1.0|9
1451|свшп|свшп|СВШП|UPPR|2554|155|16|UPPR|3|1.0|3
1453|экивалент*2|экивалент*2|экивалент*2|ABVR|2558|155|20|ABVR|1|1.0|1
1454|угол|угле|угле|NOUN|2561|155|23||4|1.0|4
1458|броневанна|броневанна|броневанна|ABVR|2565|155|27|ABVR|6|1.0|6
1459|80-120 мм|80-120 мм|80-120 мм|NUSR|2567|155|29|NUSR|1|1.0|1
1462|бпс|бпс|БПС|ABVR|2575|155|37|SPEC|3|1.0|3
1463|5|5|5|NUMB|2576|156|1|NUMB|1|1.0|1
1464|сабж|сабж|сабж|NOUN|2579|156|4||4|1.0|4
1468|д-артаньяном|д-артаньяном|Д-Артаньяном|DSNU|2586|156|11|DSNU|1|1.0|1
