|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_sent|count_word_text|count_key_text
909|система|система|система|NOUN|1397|81|11||1.0|49|49
911|д-10|д-10|Д-10|DSNU|1402|81|16|DSNU|1.0|13|13
917|д-10|д-10|Д-10|DSNU|1413|82|7|DSNU|1.0|13|13
918|серия|серии|серии|NOUN|1414|82|8||1.0|6|6
919|2|2|2|NUMB|1415|82|9|NUMB|1.0|3|3
920|д-10|д-10|Д-10|DSNU|1417|83|2|DSNU|1.0|13|13
921|купол|купол|купол|NOUN|1418|83|3||1.0|14|14
922|подвесной|подвесная|подвесная|ADJF|1422|83|7||1.0|4|4
923|система|система|система|NOUN|1423|83|8||1.0|49|49
930|бронежилет|бронежилета|бронежилета|NOUN|1436|83|21|SPEC|1.0|9|9
931|владимир|владимир|Владимир|NOUN|1437|84|1||1.0|7|7
932|качалов|качалов|Качалов|NOUN|1438|84|2|TITL|1.0|11|11
933|главный|главный|главный|ADJF|1439|84|3||1.0|7|7
934|конструктор|конструктор|конструктор|NOUN|1440|84|4||1.0|10|10
935|нии|нии|НИИ|ABVR|1441|84|5|SPEC|1.0|17|17
936|парашютостроение|парашютостроения|парашютостроения|NOUN|1442|84|6||1.0|7|7
937|слово|словам|словам|NOUN|1445|85|3||1.0|4|4
941|концепция|концепции|концепции|NOUN|1451|85|9||1.0|5|5
943|десантирование|десантирования|десантирования|NOUN|1454|85|12||1.0|11|11
946|самолет|самолеты|самолеты|NOUN|1458|85|16|SPEC|1.0|5|5
947|ил|ил|Ил|NOUN|1461|85|19|CLIV|1.0|1|1
951|десантник|десантник|десантник|NOUN|1467|86|6||1.0|9|9
953|система|системой|системой|NOUN|1472|86|11||2.0|49|49
957|система|систему|систему|NOUN|1479|86|18||2.0|49|49
963|бронежилет|бронежилете|бронежилете|NOUN|1488|86|27|SPEC|1.0|9|9
965|специалист|специалист|специалист|NOUN|1490|86|29||1.0|5|5
968|работа|работе|работе|NOUN|1498|87|8||1.0|10|10
970|время|время|время|NOUN|1501|88|3||1.0|8|8
971|институт|институте|институте|NOUN|1503|88|5||1.0|5|5
973|испытание|испытания|испытания|NOUN|1505|88|7||1.0|16|16
975|система|системы|системы|NOUN|1507|88|9||1.0|49|49
976|новое|нового|нового|NOUN|1508|88|10||1.0|4|4
978|д-14|д-14|Д-14|DSNU|1510|88|12|DSNU|1.0|2|2
979|шелест|шелест|Шелест|NOUN|1511|88|13|CLIV|1.0|2|2
981|десантирование|десантирования|десантирования|NOUN|1514|88|16||1.0|11|11
982|экипировка|экипировке|экипировке|NOUN|1516|88|18|SPEC|1.0|2|2
983|ратник|ратник|Ратник|NOUN|1517|88|19|CLIV|1.0|2|2
984|техника|техника|Техника|NOUN|1518|89|1|SPEC|1.0|4|4
986|первый|первый|первый|ADJF|1524|89|7||1.0|4|4
987|этап|этап|этап|NOUN|1525|89|8||1.0|5|5
988|испытание|испытаний|испытаний|NOUN|1526|89|9||1.0|16|16
990|нестеров|нестеров|Нестеров|NOUN|1528|89|11|TITL|1.0|6|6
992|система|системы|системы|NOUN|1533|89|16||1.0|49|49
993|другой|другая|другая|ADJF|1535|89|18||1.0|6|6
997|парашют|парашют|парашют|NOUN|1541|90|5|SPEC|3.0|23|23
998|запасной|запасной|запасной|NOUN|1544|90|8||2.0|4|4
999|контейнер|контейнер|контейнер|NOUN|1546|90|10|SPEC|2.0|3|3
1004|парашют|парашюта|парашюта|NOUN|1553|90|17|SPEC|3.0|23|23
1005|новое|новом|новом|NOUN|1556|90|20||1.0|4|4
1007|запасной|запасной|запасной|NOUN|1559|90|23||2.0|4|4
1008|парашют|парашюты|парашюты|NOUN|1560|90|24|SPEC|3.0|23|23
1011|контейнер|контейнер|контейнер|NOUN|1566|90|30|SPEC|2.0|3|3
1012|объем|объему|объему|NOUN|1571|90|35||1.0|9|9
1013|масса|массе|массе|NOUN|1574|90|38||1.0|11|11
1014|груз|груза|груза|NOUN|1575|90|39||1.0|4|4
1015|слово|словам|словам|NOUN|1577|91|2||1.0|4|4
1017|конструктор|конструктора|конструктора|NOUN|1579|91|4||1.0|10|10
1018|нии|нии|НИИ|ABVR|1580|91|5|SPEC|1.0|17|17
1019|качалова|качалова|Качалова|NOUN|1581|91|6|TITL|1.0|2|2
1021|система|система|система|NOUN|1583|91|8||1.0|49|49
1027|оборудование|оборудование|оборудование|NOUN|1590|91|15|SPEC|1.0|1|1
1029|дополнительный|дополнительный|дополнительный|ADJF|1594|91|19||1.0|4|4
1030|контейнер|контейнер|контейнер|NOUN|1595|91|20|SPEC|1.0|3|3
1031|груз|груза|груза|NOUN|1597|91|22||1.0|4|4
1032|новый|новая|новая|ADJF|1601|92|4||1.0|6|6
1033|система|система|система|NOUN|1602|92|5||1.0|49|49
1038|десантирование|десантирование|десантирование|NOUN|1610|92|13||1.0|11|11
1039|бронежилет|бронежилете|бронежилете|NOUN|1612|92|15|SPEC|2.0|9|9
1040|бронежилет|бронежилета|бронежилета|NOUN|1615|92|18|SPEC|2.0|9|9
1044|часть|части|части|NOUN|1622|93|7||1.0|5|5
1045|масса|массы|массы|NOUN|1623|93|8||1.0|11|11
1047|десантник|десантника|десантника|NOUN|1625|93|10||1.0|9|9
1048|объем|объема|объема|NOUN|1627|93|12||1.0|9|9
1049|вооружение|вооружения|вооружения|NOUN|1628|93|13||1.0|5|5
1050|владимир|владимир|Владимир|NOUN|1629|94|1||1.0|7|7
1051|качалов|качалов|Качалов|NOUN|1630|94|2|TITL|1.0|11|11
1052|главный|главный|главный|ADJF|1631|94|3||1.0|7|7
1053|конструктор|конструктор|конструктор|NOUN|1632|94|4||1.0|10|10
1054|нии|нии|НИИ|ABVR|1633|94|5|SPEC|1.0|17|17
1055|парашютостроение|парашютостроения|парашютостроения|NOUN|1634|94|6||1.0|7|7
1056|разработка|разработке|разработке|NOUN|1636|95|2||1.0|4|4
1057|система|системы|системы|NOUN|1637|95|3||1.0|49|49
1058|слово|словам|словам|NOUN|1639|95|5||1.0|4|4
1059|качалова|качалова|Качалова|NOUN|1640|95|6|TITL|1.0|2|2
1061|другой|другая|другая|ADJF|1642|95|8||1.0|6|6
1063|применение|применения|применения|NOUN|1644|95|10||1.0|5|5
1066|момент|момента|момента|NOUN|1649|95|15||1.0|6|6
1067|десантирование|десантирования|десантирования|NOUN|1650|95|16||1.0|11|11
1070|бронежилет|бронежилета|бронежилета|NOUN|1658|96|8|SPEC|1.0|9|9
1072|вооружение|вооружение|вооружение|NOUN|1661|96|11||1.0|5|5
1078|запасной|запасной|запасной|NOUN|1676|97|8||1.0|4|4
1079|парашют|парашют|парашют|NOUN|1677|97|9|SPEC|1.0|23|23
1080|автомат|автомат|автомат|NOUN|1679|97|11|SPEC|1.0|1|1
1084|десантник|десантник|десантник|NOUN|1688|97|20||1.0|9|9
1089|конструктор|конструктор|конструктор|NOUN|1695|97|27||1.0|10|10
1090|исходя|исходя|Исходя|GRND|1696|97|28|TITL|1.0|1|1
1091|новый|новой|новой|ADJF|1698|97|30||1.0|6|6
1092|концепция|концепции|концепции|NOUN|1699|97|31||1.0|5|5
1097|воздух|воздуха|воздуха|NOUN|1709|97|41||1.0|6|6
1100|новое|нового|нового|NOUN|1713|98|4||1.0|4|4
1101|купол|купола|купола|NOUN|1714|98|5||1.0|14|14
1102|этап|этап|этап|NOUN|1715|98|6||1.0|5|5
1104|работа|работ|работ|NOUN|1717|98|8||1.0|10|10
1105|часть|части|части|NOUN|1719|98|10||1.0|5|5
1111|часть|часть|часть|NOUN|1727|99|4||1.0|5|5
1113|испытание|испытаниям|испытаниям|NOUN|1733|99|10||1.0|16|16
1116|день|дня|Дня|NOUN|1739|99|16|TITL|2.0|3|3
1117|вдв|вдв|ВДВ|ABVR|1740|99|17|SPEC|1.0|6|6
1120|качалов|качалов|Качалов|NOUN|1743|99|20|TITL|1.0|11|11
1121|шанс|шанс|Шанс|NOUN|1744|100|1|CLIV|1.0|1|1
1122|тандем|тандем|Тандем|NOUN|1745|100|2|CLIV|1.0|2|2
1123|штурм|штурм|Штурм|NOUN|1747|100|4|CLIV|1.0|2|2
1124|институт|институте|институте|NOUN|1749|101|2||1.0|5|5
1125|настоящее|настоящее|настоящее|NOUN|1751|101|4||1.0|5|5
1126|время|время|время|NOUN|1752|101|5||1.0|8|8
1128|система|система|система|NOUN|1754|101|7||1.0|49|49
1130|спасение|спасения|спасения|NOUN|1757|101|10||1.0|4|4
1131|человек|людей|людей|NOUN|1758|101|11||1.0|4|4
1138|парашют|парашют|парашют|NOUN|1771|102|5|SPEC|1.0|23|23
1140|человек|человеку|человеку|NOUN|1773|102|7||1.0|4|4
1142|нкш|название кричащее шанс|Название кричащее Шанс|WIQM|1776|103|1|WIQM|1.0|1|1
1146|испытание|испытаний|испытаний|NOUN|1780|104|4||1.0|16|16
1148|этап|этап|этап|NOUN|1783|104|7||1.0|5|5
1151|система|системы|системы|NOUN|1786|104|10||1.0|49|49
1153|спасение|спасения|спасения|NOUN|1790|104|14||2.0|4|4
1155|работа|работа|работа|NOUN|1793|104|17||2.0|10|10
1161|материал|материалы|материалы|NOUN|1802|104|26||1.0|8|8
1164|работа|работу|работу|NOUN|1809|104|33||2.0|10|10
1166|парашют|парашюта|парашюта|NOUN|1812|104|36|SPEC|1.0|23|23
1168|спасение|спасения|спасения|NOUN|1815|104|39||2.0|4|4
1170|2019 года|2019 года|2019 года|NUSR|1819|104|43|NUSR|1.0|1|1
1173|изделие|изделия|изделия|NOUN|1825|105|6||1.0|4|4
1176|качалов|качалов|Качалов|NOUN|1828|105|9|TITL|1.0|11|11
1181|число|числе|числе|NOUN|1837|105|18||1.0|5|5
1183|минпромторга|минпромторга|Минпромторга|TITL|1840|105|21|TITL|1.0|1|1
1185|год|года|года|NOUN|1844|105|25||1.0|8|8
1190|один|одна|одна|ADJF|1852|106|2||1.0|6|6
1192|разработка|разработка|разработка|NOUN|1854|106|4||1.0|4|4
1193|нии|нии|НИИ|ABVR|1855|106|5|SPEC|1.0|17|17
1194|система|система|система|NOUN|1856|106|6||1.0|49|49
1195|тандем|тандем|Тандем|NOUN|1857|106|7|CLIV|1.0|2|2
1200|назначение|назначения|назначения|NOUN|1868|107|11||1.0|4|4
1203|специалист|специалиста|специалиста|NOUN|1872|107|15||1.0|5|5
1206|система|система|Система|NOUN|1876|108|1||2.0|49|49
1207|первый|первой|первой|ADJF|1879|108|4||1.0|4|4
1212|дополнительный|дополнительный|дополнительный|ADJF|1884|108|9||1.0|4|4
1213|груз|груз|груз|NOUN|1885|108|10||1.0|4|4
1217|основный|основную|основную|ADJF|1893|108|18||1.0|5|5
1218|подвесной|подвесную|подвесную|ADJF|1894|108|19||1.0|4|4
1219|система|систему|систему|NOUN|1895|108|20||2.0|49|49
1220|система|система|система|NOUN|1898|109|3||2.0|49|49
1225|различный|различных|различных|ADJF|1905|109|10||1.0|4|4
1226|парашютный|парашютных|парашютных|ADJF|1906|109|11||1.0|14|14
1227|система|систем|систем|NOUN|1907|109|12||2.0|49|49
1228|число|числе|числе|NOUN|1910|109|15||1.0|5|5
1231|настоящее|настоящее|настоящее|NOUN|1914|110|2||1.0|5|5
1232|время|время|время|NOUN|1915|110|3||1.0|8|8
1234|испытание|испытания|испытания|NOUN|1917|110|5||1.0|16|16
1235|система|системы|системы|NOUN|1918|110|6||1.0|49|49
1236|основный|основная|Основная|ADJF|1919|111|1||1.0|5|5
1238|создание|создание|создание|NOUN|1922|111|4||1.0|4|4
1240|купол|купола|купола|NOUN|1924|111|6||2.0|14|14
1254|сила|сил|Сил|NOUN|1944|111|26|TITL|1.0|1|1
1256|применение|применение|применение|NOUN|1947|111|29||1.0|5|5
1257|один|одного|одного|ADJF|1948|111|30||1.0|6|6
1258|купол|купола|купола|NOUN|1949|111|31||2.0|14|14
1263|число|числе|числе|NOUN|1956|111|38||1.0|5|5
1264|десантирование|десантирования|десантирования|NOUN|1958|111|40||1.0|11|11
1265|владимир|владимир|Владимир|NOUN|1959|112|1||1.0|7|7
1266|качалов|качалов|Качалов|NOUN|1960|112|2|TITL|1.0|11|11
1267|главный|главный|главный|ADJF|1961|112|3||1.0|7|7
1268|конструктор|конструктор|конструктор|NOUN|1962|112|4||1.0|10|10
1269|нии|нии|НИИ|ABVR|1963|112|5|SPEC|1.0|17|17
1270|парашютостроение|парашютостроения|парашютостроения|NOUN|1964|112|6||1.0|7|7
1271|нии|нии|НИИ|ABVR|1966|113|2|SPEC|1.0|17|17
1275|парашют|парашют|парашют|NOUN|1971|113|7|SPEC|1.0|23|23
1276|штурм|штурм|Штурм|NOUN|1972|113|8|CLIV|1.0|2|2
1281|80 метров|80 метров|80 метров|NUSR|1982|113|18|NUSR|1.0|1|1
1282|бс-1|бс-1|БС-1|DSNU|1983|114|1|DSNU|1.0|1|1
1284|работа|работа|работа|NOUN|1986|114|4||1.0|10|10
1286|подвесной|подвесной|подвесной|ADJF|1991|114|9||1.0|4|4
1287|система|системе|системе|NOUN|1992|114|10||2.0|49|49
1289|парашютный|парашютной|парашютной|ADJF|1994|114|12||1.0|14|14
1290|система|системы|системы|NOUN|1995|114|13||2.0|49|49
1291|д-10|д-10|Д-10|DSNU|1996|114|14|DSNU|1.0|13|13
1293|качалов|качалов|Качалов|NOUN|1998|114|16|TITL|1.0|11|11
1295|система|системы|системы|NOUN|2000|115|2||1.0|49|49
1299|десантный|десантного|десантного|ADJF|2008|115|10||1.0|4|4
1300|парашют|парашюта|парашюта|NOUN|2009|115|11|SPEC|2.0|23|23
1305|десантник|десантника|десантника|NOUN|2014|115|16||1.0|9|9
1310|парашют|парашют|парашют|NOUN|2020|115|22|SPEC|2.0|23|23
1317|д-10|д-10|Д-10|DSNU|2033|116|5|DSNU|1.0|13|13
1321|десантирование|десантирования|десантирования|NOUN|2037|116|9||1.0|11|11
1323|400 метров|400 метров|400 метров|NUSR|2040|116|12|NUSR|1.0|1|1
1327|200|200|200|NUMB|2045|116|17|NUMB|1.0|1|1
1329|парашютный|парашютной|парашютной|ADJF|2048|117|3||1.0|14|14
1330|система|системе|системе|NOUN|2049|117|4||1.0|49|49
1335|парашют|парашюта|парашюта|NOUN|2055|117|10|SPEC|1.0|23|23
1337|парашютный|парашютной|парашютной|ADJF|2057|118|2||1.0|14|14
1338|система|системы|системы|NOUN|2058|118|3||1.0|49|49
1341|судно|судна|судна|NOUN|2063|118|8|SPEC|2.0|3|3
1346|парашютист|парашютиста|парашютиста|NOUN|2070|118|15||1.0|7|7
1347|парашют|парашют|парашют|NOUN|2071|118|16|SPEC|1.0|23|23
1357|судно|судна|судна|NOUN|2086|118|31|SPEC|2.0|3|3
1358|десантник|десантник|Десантник|NOUN|2087|119|1||1.0|9|9
1360|парашют|парашют|парашют|NOUN|2089|119|3|SPEC|1.0|23|23
1363|момент|момент|момент|NOUN|2094|119|8||1.0|6|6
1365|судно|судна|судна|NOUN|2098|119|12|SPEC|1.0|3|3
1366|владимир|владимир|Владимир|NOUN|2099|120|1||1.0|7|7
1367|качалов|качалов|Качалов|NOUN|2100|120|2|TITL|1.0|11|11
1368|главный|главный|главный|ADJF|2101|120|3||1.0|7|7
1369|конструктор|конструктор|конструктор|NOUN|2102|120|4||1.0|10|10
1370|нии|нии|НИИ|ABVR|2103|120|5|SPEC|1.0|17|17
1371|парашютостроение|парашютостроения|парашютостроения|NOUN|2104|120|6||1.0|7|7
1372|система|системе|системе|NOUN|2107|121|3||1.0|49|49
1376|80 м|80 м|80 м|NUSR|2113|121|9|NUSR|1.0|1|1
1380|испытание|испытаний|испытаний|NOUN|2117|122|4||1.0|16|16
1383|момент|момент|момент|NOUN|2122|122|9||1.0|6|6
1384|50%|50%|50%|NUSR|2126|122|13|NUSR|1.0|1|1
1387|концепция|концепция|концепция|NOUN|2134|123|8||1.0|5|5
1388|порядок|порядок|порядок|NOUN|2135|123|9||1.0|7|7
1394|специалист|специалист|специалист|NOUN|2143|123|17||1.0|5|5
1397|год|году|году|NOUN|2148|123|22||1.0|8|8
1398|система|систему|систему|NOUN|2150|123|24||1.0|49|49
1405|азанов|азанов|Азанов|NOUN|2159|124|2|TITL|1.0|1|1
