|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
35|станция|станции|станции|NOUN|46|4|10|SPEC|2|2.0
36|подлет|подлет|Подлет|NOUN|47|4|11|CLIV|1|1.0
37|радиотехнический|радиотехнического|радиотехнического|ADJF|49|4|13||1|1.0
38|полка|полка|полка|NOUN|50|4|14||1|1.0
39|новосибирский|новосибирской|Новосибирской|ADJF|52|4|16|TITL|1|1.0
40|область|области|области|NOUN|53|4|17||3|3.0
41|противотанковый|противотанковые|противотанковые|ADJF|54|4|18||1|1.0
42|ракетный|ракетные|ракетные|ADJF|55|4|19||1|1.0
43|комплекс|комплексы|комплексы|NOUN|56|4|20|SPEC|1|1.0
44|фагот|фагот|Фагот|NOUN|57|4|21|CLIV|1|1.0
45|поступивший|поступившие|поступившие|PRTF|58|4|22||1|1.0
46|вооружение|вооружение|вооружение|NOUN|60|4|24||2|1.0
47|соединение|соединений|соединений|NOUN|61|4|25||2|1.0
48|часть|частей|частей|NOUN|63|4|27||2|1.0
49|алтайск|алтайском|Алтайском|NOUN|65|4|29|TITL|1|1.0
50|край|крае|крае|NOUN|66|4|30||1|1.0
51|омский|омской|Омской|ADJF|68|4|32|TITL|1|1.0
52|область|области|области|NOUN|69|4|33||3|3.0
53|спутниковый|спутниковые|спутниковые|ADJF|70|4|34||1|1.0
54|станция|станции|станции|NOUN|71|4|35|SPEC|2|2.0
55|связь|связи|связи|NOUN|72|4|36||1|1.0
56|аурига|аурига|Аурига|CLIV|73|4|37|CLIV|1|1.0
57|командно-штабной|командно-штабные|командно-штабные|ADJF|74|4|38||1|1.0
58|машина|машины|машины|NOUN|75|4|39|SPEC|1|1.0
59|р-149|р-149|Р-149|DSNU|76|4|40|DSNU|1|1.0
60|бригада|бригад|бригад|NOUN|78|4|42||1|1.0
61|управление|управления|управления|NOUN|79|4|43||1|1.0
62|самарский|самарской|Самарской|ADJF|81|4|45|TITL|1|1.0
63|свердловский|свердловской|Свердловской|ADJF|83|4|47|TITL|1|1.0
64|область|областях|областях|NOUN|84|4|48||3|3.0
65|20е|20 ед|20 ед|NUSR|86|4|50|NUSR|1|1.0
66|автомобильный|автомобильной|автомобильной|ADJF|87|4|51||1|1.0
67|инженерный|инженерной|инженерной|ADJF|89|4|53||1|1.0
68|техника|техники|техники|NOUN|90|4|54|SPEC|3|1.0
69|центральный|центральный|Центральный|ADJF|91|5|1||2|1.0
70|военный|военный|военный|NOUN|92|5|2||5|1.0
71|округа|округ|округ|NOUN|93|5|3||4|1.0
72|дислоцирован|дислоцирован|дислоцирован|PRTS|94|5|4||1|1.0
73|территория|территории|территории|NOUN|96|5|6||3|1.0
74|три|трех|трех|NUMR|97|5|7||1|1.0
75|федеральный|федеральных|федеральных|ADJF|98|5|8||1|1.0
76|округ|округов|округов|NOUN|99|5|9||1|1.0
77|и29с|и 29 субъектов|и 29 субъектов|NUSR|100|5|10|NUSR|1|1.0
78|рф|рф|РФ|NOUN|101|5|11|UPPR|1|1.0
79|состав|состав|состав|NOUN|103|6|2||1|1.0
80|округа|округа|округа|NOUN|104|6|3||4|1.0
81|вхожу|входит|входит|VERB|106|6|5||1|1.0
82|ряд|ряд|ряд|NOUN|107|6|6||1|1.0
83|заграничный|заграничных|заграничных|ADJF|108|6|7||1|1.0
84|объект|объектов|объектов|NOUN|109|6|8||1|1.0
85|2|201-я|201-я|NUSR|110|6|9|NUSR|1|1.0
86|военный|военная|военная|ADJF|111|6|10||5|2.0
87|база|база|база|NOUN|112|6|11||2|2.0
88|территория|территории|территории|NOUN|114|6|13||3|2.0
89|таджикистан|таджикистана|Таджикистана|NOUN|115|6|14|SPEC|1|1.0
90|объединенный|объединенная|объединенная|PRTF|116|6|15||1|1.0
91|военный|военная|военная|ADJF|117|6|16||5|2.0
92|база|база|база|NOUN|118|6|17||2|2.0
93|киргизия|киргизии|Киргизии|NOUN|120|6|19|TITL|1|1.0
94|подразделение|подразделения|подразделения|NOUN|123|6|22||1|1.0
95|территория|территории|территории|NOUN|125|6|24||3|2.0
96|казахстан|казахстана|Казахстана|NOUN|126|6|25|SPEC|1|1.0
97|сообщаю|сообщает|сообщает|VERB|127|6|26||1|1.0
98|пресс-служба|пресс-служба|пресс-служба|NOUN|128|6|27||2|1.0
99|цво|цво|ЦВО|UPPR|129|6|28|UPPR|2|1.0
