|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent|count_key_text
1206|рф|рф|РФ|NOUN|1748|102|7|UPPR|4|1.0|4
1207|1997-2000-м|1997-2000-м|1997-2000-м|NUSR|1750|103|2|NUSR|1|1.0|1
1210|министр|министра|министра|NOUN|1753|103|5||4|1.0|4
1212|рф|рф|РФ|NOUN|1755|103|7|UPPR|4|1.0|4
1214|государственный|государственных|Государственных|ADJF|1757|104|2|TITL|15|1.0|15
1216|ссср|ссср|СССР|ABVR|1759|104|4|SPEC|2|1.0|2
1217|рф|российской федерации|Российской Федерации|NAME|1761|104|6|NAME|4|1.0|4
1218|осуществление|осуществление|осуществление|NOUN|1763|104|8||9|1.0|9
1219|комплекс|комплекса|комплекса|NOUN|1764|104|9|SPEC|5|1.0|5
1221|создание|созданию|созданию|NOUN|1767|104|12||4|1.0|4
1222|развитие|развитию|развитию|NOUN|1769|104|14||11|1.0|11
1223|спрн|спрн|СПРН|ABVR|1770|104|15|SPEC|1|1.0|1
1224|сккп|сккп|СККП|ABVR|1771|104|16|SPEC|1|1.0|1
1225|система|системы|Системы|NOUN|1773|104|18|TITL|7|1.0|7
1227|про|про|ПРО|ABVR|1775|104|20|SPEC|1|1.0|1
1230|ткз|трудового красного знамени|Трудового Красного Знамени|NAME|1778|105|3|NAME|1|1.0|1
1231|зп|знак почета|Знак Почета|CLIV|1780|105|5|CLIV|1|1.0|1
1234|срэ|стахановцы рыночной экономики|Стахановцы рыночной экономики|WIQM|1783|106|3|WIQM|1|1.0|1
1236|михайлов|михайлов|Михайлов|NOUN|1785|107|2|TITL|1|1.0|1
1238|экономический|экономических|экономических|ADJF|1787|107|4||5|1.0|5
1239|наука|наук|наук|NOUN|1788|107|5||15|1.0|15
1241|государственный|государственных|Государственных|ADJF|1790|107|7|TITL|15|1.0|15
1243|ссср|ссср|СССР|ABVR|1792|107|9|SPEC|2|1.0|2
1244|рф|рф|РФ|NOUN|1794|107|11|UPPR|4|1.0|4
1246|впк|военно-промышленный курьер|Военно-промышленный курьер|WIQM|1796|108|2|WIQM|2|1.0|2
1249|№30|№30|№30|ABVR|1800|108|6|ABVR|1|1.0|1
1250|793|793|793|NUMB|1801|108|7|NUMB|1|1.0|1
1251|6 августа 2019 года|6 августа 2019 года|6 августа 2019 года|NUSR|1803|108|9|NUSR|1|1.0|1
